frame_index,time_sec,rms_db,onset_strength
775,8.997732,-24.482853,0.092929
776,9.009342,-24.582703,0.144362
777,9.020952,-24.590778,0.294536
778,9.032562,-24.794743,0.280011
779,9.044172,-25.026428,0.094089
780,9.055782,-25.214722,0.185288
781,9.067392,-25.524292,0.240901
782,9.079002,-25.956795,0.245597
783,9.090612,-26.349251,0.326865
784,9.102222,-26.400181,0.145244
785,9.113832,-26.350372,0.121178
786,9.125442,-26.344902,0.274021
787,9.137052,-26.477791,0.291636
788,9.148662,-26.747589,0.246947
789,9.160272,-27.007980,0.194586
790,9.171882,-26.894897,0.297387
791,9.183492,-27.229118,0.105688
792,9.195102,-26.920391,0.313082
793,9.206712,-26.806946,0.179845
794,9.218322,-27.027927,0.175466
795,9.229932,-27.094151,0.021002
796,9.241542,-27.294353,0.172841
797,9.253152,-27.412544,0.132086
798,9.264762,-27.368160,0.279348
799,9.276372,-27.349106,0.146752
800,9.287982,-27.391468,0.228642
801,9.299592,-27.392479,0.173373
802,9.311202,-27.626377,0.197425
803,9.322812,-27.525398,0.098328
804,9.334422,-27.344387,0.175828
805,9.346032,-26.839115,0.173919
806,9.357642,-26.616360,0.248373
807,9.369252,-26.570999,0.187792
808,9.380862,-26.822491,0.215515
809,9.392472,-27.373283,0.221862
810,9.404082,-27.869953,0.260534
811,9.415692,-28.434048,0.265098
812,9.427302,-28.078377,0.056521
813,9.438912,-27.788361,0.061603
814,9.450522,-27.731518,0.182142
815,9.462132,-27.768803,0.159946
816,9.473741,-28.217606,0.040837
817,9.485351,-28.551720,0.186117
818,9.496961,-28.930241,0.248741
819,9.508571,-28.953156,0.243835
820,9.520181,-29.076992,0.134069
821,9.531791,-29.104275,0.116181
822,9.543401,-29.177483,0.212323
823,9.555011,-29.245544,0.267180
824,9.566621,-27.839626,0.190395
825,9.578231,-26.655182,0.365271
826,9.589841,-25.514122,2.374791
827,9.601451,-24.391094,1.963054
828,9.613061,-23.910259,0.902220
829,9.624671,-23.750275,0.375758
830,9.636281,-23.694069,0.457039
831,9.647891,-24.037773,0.188633
832,9.659501,-24.331375,0.148133
833,9.671111,-24.429768,0.256797
834,9.682721,-24.656063,0.326393
835,9.694331,-24.944210,0.421288
836,9.705941,-25.447681,0.212399
837,9.717551,-25.935143,0.118685
838,9.729161,-26.372032,0.266394
839,9.740771,-26.583199,0.242659
840,9.752381,-26.593800,0.191264
841,9.763991,-26.606651,0.248250
842,9.775601,-26.638870,0.321358
843,9.787211,-26.714386,0.431309
844,9.798821,-27.085720,0.256929
845,9.810431,-27.452324,0.090379
846,9.822041,-27.726730,0.283549
847,9.833651,-27.975830,0.106659
848,9.845261,-28.032333,0.243244
849,9.856871,-28.038181,0.145096
850,9.868481,-28.120022,0.228885
851,9.880091,-28.365597,0.082500
852,9.891701,-28.681988,0.258711
853,9.903311,-29.151356,0.186459
854,9.914921,-29.495625,0.186981
855,9.926531,-29.229782,0.212424
856,9.938141,-27.175617,0.145523
857,9.949751,-24.418167,0.273811
858,9.961361,-22.337563,2.650939
859,9.972971,-21.048294,2.983219
860,9.984580,-20.301319,0.723553
861,9.996190,-20.065327,0.367914
862,10.007800,-20.158165,0.151907
863,10.019410,-20.318317,0.437693
864,10.031020,-20.664101,0.272612
865,10.042630,-21.342133,0.143382
866,10.054240,-22.175804,0.289298
867,10.065850,-23.237385,0.139844
868,10.077460,-24.301579,0.221083
869,10.089070,-25.284904,0.108223
870,10.100680,-25.779755,0.177446
871,10.112290,-19.337296,0.169624
872,10.123900,-15.169215,0.337271
873,10.135510,-13.143527,3.957818
874,10.147120,-11.840995,3.535845
875,10.158730,-11.409581,0.796888
876,10.170340,-11.687243,0.274166
877,10.181950,-12.051120,0.274561
878,10.193560,-12.457686,0.286992
879,10.205170,-12.888164,0.597489
880,10.216780,-13.295527,0.364306
881,10.228390,-13.609780,0.293983
882,10.240000,-13.978415,0.430449
883,10.251610,-14.340669,0.362270
884,10.263220,-14.732205,0.561379
885,10.274830,-15.251334,0.224892
886,10.286440,-14.518847,0.349058
887,10.298050,-11.791652,0.628032
888,10.309660,-10.504497,3.626121
889,10.321270,-9.474916,3.191088
890,10.332880,-9.331262,1.291714
891,10.344490,-9.928020,0.594104
892,10.356100,-10.684016,0.199174
893,10.367710,-11.075652,0.435540
894,10.379320,-11.446225,0.677294
895,10.390930,-11.782031,0.367357
896,10.402540,-12.182855,0.462747
897,10.414150,-12.938672,0.340027
898,10.425760,-13.471942,0.149702
899,10.437370,-14.417422,0.563003
900,10.448980,-14.798514,0.423736
901,10.460590,-14.444924,0.523104
902,10.472200,-13.958735,0.754459
903,10.483810,-13.778071,4.507339
904,10.495420,-13.659440,2.620547
905,10.507029,-14.586658,0.409880
906,10.518639,-15.284596,0.270692
907,10.530249,-16.378857,0.310991
908,10.541859,-16.750015,0.307265
909,10.553469,-17.328686,0.250275
910,10.565079,-17.648373,0.416628
911,10.576689,-17.772873,0.363599
912,10.588299,-18.134029,0.291435
913,10.599909,-18.486332,0.411978
914,10.611519,-18.645687,0.538139
915,10.623129,-19.119690,0.488118
916,10.634739,-19.403069,0.618340
917,10.646349,-20.151314,0.326335
918,10.657959,-19.061523,0.364032
919,10.669569,-16.171177,0.794309
920,10.681179,-14.394134,1.479564
921,10.692789,-13.482368,3.564501
922,10.704399,-13.283843,1.323672
923,10.716009,-14.047153,0.678279
924,10.727619,-15.003425,0.393174
925,10.739229,-15.479981,0.461571
926,10.750839,-15.967414,0.642187
927,10.762449,-16.515354,0.351370
928,10.774059,-16.824158,0.449437
929,10.785669,-17.748528,0.483340
930,10.797279,-18.361721,0.283980
931,10.808889,-18.822182,0.275500
932,10.820499,-19.780365,0.244846
933,10.832109,-19.788582,0.153149
934,10.843719,-20.080379,0.539047
935,10.855329,-20.350475,0.352487
936,10.866939,-20.344425,0.248391
937,10.878549,-20.650017,0.281715
938,10.890159,-20.717094,0.189316
939,10.901769,-20.783020,0.404957
940,10.913379,-20.791149,0.371410
941,10.924989,-20.554214,0.393064
942,10.936599,-20.470074,0.223027
943,10.948209,-20.703186,0.230300
944,10.959819,-20.776176,0.391676
945,10.971429,-20.935059,0.208213
946,10.983039,-20.765625,0.413013
947,10.994649,-20.901569,0.404763
948,11.006259,-21.092915,0.319459
949,11.017868,-21.190758,0.316242
950,11.029478,-21.314827,0.442247
951,11.041088,-21.180885,0.472918
952,11.052698,-21.291256,0.317266
953,11.064308,-20.121552,0.398749
954,11.075918,-18.498993,0.671915
955,11.087528,-16.965302,1.369409
956,11.099138,-15.748033,1.935656
957,11.110748,-15.158298,0.812773
958,11.122358,-14.723556,0.554930
959,11.133968,-14.865409,0.607694
960,11.145578,-14.709069,0.780330
961,11.157188,-14.858388,0.522604
962,11.168798,-14.821303,0.540324
963,11.180408,-14.891385,0.396632
964,11.192018,-15.063542,0.365181
965,11.203628,-15.143899,0.507806
966,11.215238,-15.370980,0.645407
967,11.226848,-15.193103,0.564774
968,11.238458,-15.777171,0.518970
969,11.250068,-15.744388,0.761678
970,11.261678,-15.980212,0.779768
971,11.273288,-15.952601,0.654996
972,11.284898,-16.154865,0.664892
973,11.296508,-16.083828,0.602042
974,11.308118,-16.034943,0.604310
975,11.319728,-16.203060,0.919095
976,11.331338,-15.864018,0.871704
977,11.342948,-16.279568,0.770924
978,11.354558,-16.268192,0.767040
979,11.366168,-16.494820,0.573660
980,11.377778,-16.429855,0.693801
981,11.389388,-16.562481,0.612005
982,11.400998,-16.692715,0.792483
983,11.412608,-16.416779,0.484206
984,11.424218,-15.613822,0.551383
985,11.435828,-14.388675,0.947655
986,11.447438,-13.959073,1.711970
987,11.459048,-13.677365,1.124316
988,11.470658,-14.089469,0.496154
989,11.482268,-14.812308,0.424542
990,11.493878,-15.298354,0.458017
991,11.505488,-15.597739,0.484819
992,11.517098,-15.716313,0.266278
993,11.528707,-16.066437,0.587879
994,11.540317,-16.163734,0.644326
995,11.551927,-16.489429,0.595387
996,11.563537,-16.567184,0.565530
997,11.575147,-16.745029,0.462685
998,11.586757,-17.078751,0.594419
999,11.598367,-17.163445,0.365823
1000,11.609977,-17.180679,0.309032
1001,11.621587,-17.217663,0.303680
1002,11.633197,-17.537701,0.392339
1003,11.644807,-17.709904,0.424900
1004,11.656417,-17.875118,0.337939
1005,11.668027,-18.194729,0.330878
1006,11.679637,-18.231625,0.396706
1007,11.691247,-17.205040,0.275775
1008,11.702857,-16.554676,0.731043
1009,11.714467,-15.699481,1.496806
1010,11.726077,-15.145869,1.056609
1011,11.737687,-15.506747,0.304753
1012,11.749297,-15.637622,0.285925
1013,11.760907,-16.074387,0.360259
1014,11.772517,-16.448582,0.292760
1015,11.784127,-16.774906,0.352446
1016,11.795737,-17.088318,0.312540
1017,11.807347,-15.134593,0.376460
1018,11.818957,-13.578639,1.445399
1019,11.830567,-12.373233,3.854271
1020,11.842177,-11.595887,1.114616
1021,11.853787,-11.564353,0.618970
1022,11.865397,-11.905589,0.222043
1023,11.877007,-12.350102,0.198187
1024,11.888617,-12.816016,0.507271
1025,11.900227,-13.571849,0.501575
1026,11.911837,-14.065473,0.404917
1027,11.923447,-14.698157,0.185901
1028,11.935057,-15.377898,0.408269
1029,11.946667,-16.006958,0.439500
1030,11.958277,-16.686363,0.395305
1031,11.969887,-17.344757,0.254999
1032,11.981497,-18.046635,0.355349
1033,11.993107,-18.653046,0.267025
1034,12.004717,-19.244820,0.393974
1035,12.016327,-19.881054,0.560207
1036,12.027937,-20.397804,0.514016
1037,12.039546,-20.727757,0.353042
1038,12.051156,-21.324654,0.269803
1039,12.062766,-21.882648,0.414999
1040,12.074376,-22.259003,0.219379
1041,12.085986,-22.829552,0.267343
1042,12.097596,-23.430832,0.596753
1043,12.109206,-23.863071,0.302503
1044,12.120816,-24.420692,0.444803
1045,12.132426,-25.033012,0.604058
1046,12.144036,-25.739208,0.244415
1047,12.155646,-26.735939,0.392483
1048,12.167256,-27.756592,0.405270
1049,12.178866,-27.055130,0.462898
1050,12.190476,-22.885654,0.473724
1051,12.202086,-20.616409,0.662736
1052,12.213696,-19.060307,1.743563
1053,12.225306,-18.374481,1.721137
1054,12.236916,-18.747852,0.741853
1055,12.248526,-19.559334,0.238821
1056,12.260136,-20.312054,0.324052
1057,12.271746,-20.876976,0.276867
1058,12.283356,-20.866238,0.294293
1059,12.294966,-20.635139,0.347293
1060,12.306576,-20.637089,0.278120
1061,12.318186,-20.755474,0.319547
1062,12.329796,-20.882366,0.414851
1063,12.341406,-20.736900,0.199349
1064,12.353016,-21.036133,0.311456
1065,12.364626,-21.222637,0.239156
1066,12.376236,-21.630821,0.255956
1067,12.387846,-21.879219,0.197599
1068,12.399456,-21.922359,0.275343
1069,12.411066,-21.832378,0.296130
1070,12.422676,-21.957146,0.322888
1071,12.434286,-22.530632,0.199702
1072,12.445896,-23.041000,0.279300
1073,12.457506,-23.130836,0.258527
1074,12.469116,-23.261681,0.276584
1075,12.480726,-23.398933,0.265285
1076,12.492336,-23.692108,0.380389
1077,12.503946,-24.139740,0.326552
1078,12.515556,-24.581944,0.233617
1079,12.527166,-24.604401,0.313983
1080,12.538776,-18.896194,0.255810
1081,12.550385,-14.694680,0.317338
1082,12.561995,-13.110747,3.144414
1083,12.573605,-12.189322,4.894115
1084,12.585215,-12.161519,0.914980
1085,12.596825,-13.241929,0.359969
1086,12.608435,-14.194575,0.132140
1087,12.620045,-15.113059,0.174812
1088,12.631655,-16.092239,0.194099
1089,12.643265,-17.056377,0.520262
1090,12.654875,-18.009819,0.366276
1091,12.666485,-18.975182,0.246007
1092,12.678095,-20.013363,0.495959
1093,12.689705,-21.343678,0.123501
1094,12.701315,-22.334900,0.306112
1095,12.712925,-23.260780,0.418786
1096,12.724535,-23.932301,0.230932
1097,12.736145,-24.260727,0.309287
1098,12.747755,-24.744953,0.501452
1099,12.759365,-25.065712,0.250519
1100,12.770975,-25.415581,0.352268
1101,12.782585,-25.712189,0.401097
1102,12.794195,-25.605007,0.267901
1103,12.805805,-25.485271,0.312675
1104,12.817415,-25.624645,0.229128
1105,12.829025,-25.115894,0.269539
1106,12.840635,-25.083527,0.225235
1107,12.852245,-25.034187,0.194446
1108,12.863855,-25.348640,0.516016
1109,12.875465,-25.431759,0.320386
1110,12.887075,-25.569244,0.289141
1111,12.898685,-25.911983,0.178880
1112,12.910295,-26.070316,0.278325
1113,12.921905,-24.416340,0.336988
1114,12.933515,-21.379753,0.276524
1115,12.945125,-19.675678,1.948323
1116,12.956735,-18.545273,4.566257
1117,12.968345,-18.276173,1.468118
1118,12.979955,-18.944263,0.637257
1119,12.991565,-19.191284,0.179502
1120,13.003175,-18.973190,0.332104
1121,13.014785,-18.694801,0.650643
1122,13.026395,-18.015305,0.635621
1123,13.038005,-17.707935,0.360773
1124,13.049615,-17.594387,0.485029
1125,13.061224,-17.218594,0.358425
1126,13.072834,-16.983376,0.408492
1127,13.084444,-16.947334,0.399520
1128,13.096054,-16.962109,0.430311
1129,13.107664,-17.262482,0.409607
1130,13.119274,-17.493195,0.170852
1131,13.130884,-17.478580,0.437954
1132,13.142494,-17.448563,0.292670
1133,13.154104,-17.290047,0.364677
1134,13.165714,-17.390415,0.392174
1135,13.177324,-17.652340,0.371645
1136,13.188934,-17.864334,0.427831
1137,13.200544,-18.194313,0.444672
1138,13.212154,-18.489483,0.433317
1139,13.223764,-18.615799,0.333407
1140,13.235374,-18.869774,0.359574
1141,13.246984,-19.003517,0.456223
1142,13.258594,-19.020691,0.318445
1143,13.270204,-19.214394,0.366200
1144,13.281814,-19.441967,0.481480
1145,13.293424,-19.572174,0.569931
1146,13.305034,-19.054050,0.601504
1147,13.316644,-18.348843,0.798648
1148,13.328254,-17.730270,1.959685
1149,13.339864,-17.400414,1.415884
1150,13.351474,-17.190563,0.799529
1151,13.363084,-17.157589,0.685213
1152,13.374694,-17.086361,0.530398
1153,13.386304,-16.985657,0.610751
1154,13.397914,-16.936760,0.605244
1155,13.409524,-16.952263,0.560589
1156,13.421134,-17.056633,0.450417
1157,13.432744,-17.075535,0.698301
1158,13.444354,-17.248775,0.688296
1159,13.455964,-17.520042,0.256250
1160,13.467574,-17.511253,0.693795
1161,13.479184,-17.564877,0.660054
1162,13.490794,-17.791035,0.685207
1163,13.502404,-17.644077,0.732521
1164,13.514014,-17.823963,0.476123
1165,13.525624,-17.850960,0.671732
1166,13.537234,-17.920868,0.882494
1167,13.548844,-18.094490,0.930123
1168,13.560454,-18.130123,0.594210
1169,13.572063,-18.229603,0.581661
1170,13.583673,-18.310528,0.671187
1171,13.595283,-18.288784,0.794317
1172,13.606893,-18.298027,0.668688
1173,13.618503,-18.028301,0.784356
1174,13.630113,-17.659702,0.640863
1175,13.641723,-17.300278,0.788793
1176,13.653333,-16.995129,0.765952
1177,13.664943,-16.766300,0.701641
1178,13.676553,-16.575565,0.786508
1179,13.688163,-15.216142,0.769063
1180,13.699773,-14.129731,0.878823
1181,13.711383,-12.331019,1.553037
1182,13.722993,-11.264689,1.135328
1183,13.734603,-11.160518,0.833803
1184,13.746213,-11.031651,0.786977
1185,13.757823,-11.204040,0.552116
1186,13.769433,-10.964694,0.461523
1187,13.781043,-11.084041,0.385692
1188,13.792653,-11.265136,0.643600
1189,13.804263,-11.749644,0.502589
1190,13.815873,-12.455205,0.520918
1191,13.827483,-12.766648,0.378763
1192,13.839093,-12.912135,0.288008
1193,13.850703,-12.906466,0.497463
1194,13.862313,-13.056737,0.239414
1195,13.873923,-12.667371,0.411665
1196,13.885533,-12.664470,0.519403
1197,13.897143,-13.265580,0.519554
1198,13.908753,-14.183364,0.484780
1199,13.920363,-14.614408,0.450329
1200,13.931973,-14.536542,0.491455
1201,13.943583,-14.323192,0.392064
1202,13.955193,-14.107661,0.572826
1203,13.966803,-14.479159,0.302733
1204,13.978413,-15.478875,0.373681
1205,13.990023,-15.714431,0.359334
1206,14.001633,-15.895110,0.530603
1207,14.013243,-16.380234,0.526610
1208,14.024853,-16.481941,0.342524
1209,14.036463,-17.318470,0.437290
1210,14.048073,-17.922638,0.366058
1211,14.059683,-17.516968,0.526589
1212,14.071293,-15.628625,0.720109
1213,14.082902,-13.663890,0.632686
1214,14.094512,-12.854659,1.888341
1215,14.106122,-12.230691,1.900429
1216,14.117732,-12.221316,1.008246
1217,14.129342,-12.750844,0.370504
1218,14.140952,-12.922038,0.391349
1219,14.152562,-13.415252,0.587814
1220,14.164172,-13.821851,0.547622
1221,14.175782,-14.203204,0.480627
1222,14.187392,-14.300603,0.525874
1223,14.199002,-14.180526,0.666280
1224,14.210612,-14.520656,0.420505
1225,14.222222,-14.859225,0.506747
1226,14.233832,-15.008019,0.519772
1227,14.245442,-15.282971,0.839070
1228,14.257052,-15.060863,0.547497
1229,14.268662,-15.045793,0.587104
1230,14.280272,-15.427228,0.453851
1231,14.291882,-15.267501,0.518357
1232,14.303492,-15.214782,0.586810
1233,14.315102,-14.927199,0.875022
1234,14.326712,-14.730113,0.685004
1235,14.338322,-14.880260,0.777771
1236,14.349932,-14.606322,0.892699
1237,14.361542,-14.552016,0.743500
1238,14.373152,-14.399470,0.798536
1239,14.384762,-14.363811,0.698668
1240,14.396372,-14.716432,0.675208
1241,14.407982,-14.592406,0.732374
1242,14.419592,-14.558183,1.116424
1243,14.431202,-14.480708,0.894877
1244,14.442812,-14.316131,0.555800
1245,14.454422,-14.374076,0.772451
1246,14.466032,-14.056495,1.031877
1247,14.477642,-13.922072,0.720331
1248,14.489252,-13.770200,0.599378
1249,14.500862,-13.591163,0.860914
1250,14.512472,-13.893607,0.761942
1251,14.524082,-13.649480,1.012252
1252,14.535692,-13.743417,0.643924
1253,14.547302,-13.515597,0.715007
1254,14.558912,-13.346496,0.698500
1255,14.570522,-13.440648,0.939694
1256,14.582132,-13.028461,0.872290
1257,14.593741,-13.202531,0.812821
1258,14.605351,-12.598954,0.959541
1259,14.616961,-12.462794,0.906227
1260,14.628571,-12.328500,1.053994
1261,14.640181,-12.137841,1.058140
1262,14.651791,-12.476123,0.736162
1263,14.663401,-12.149615,1.053485
1264,14.675011,-12.331611,0.756573
1265,14.686621,-12.167560,0.627142
1266,14.698231,-11.747167,0.844982
1267,14.709841,-12.247762,1.031118
1268,14.721451,-12.050447,0.902749
1269,14.733061,-12.160434,0.831408
1270,14.744671,-12.827891,0.718688
1271,14.756281,-12.604896,0.662631
1272,14.767891,-12.716004,0.695293
1273,14.779501,-12.970099,0.863117
1274,14.791111,-13.090077,1.024230
1275,14.802721,-13.168723,0.781791
1276,14.814331,-13.345107,0.568482
1277,14.825941,-13.369910,0.634620
1278,14.837551,-13.262063,0.919111
1279,14.849161,-12.632243,0.775941
1280,14.860771,-13.035623,0.611413
1281,14.872381,-13.107955,0.612499
1282,14.883991,-13.157327,0.917429
1283,14.895601,-14.280223,0.430748
1284,14.907211,-14.366349,0.398878
1285,14.918821,-14.558864,0.655262
1286,14.930431,-14.693604,0.646817
1287,14.942041,-14.632014,0.586681
1288,14.953651,-14.326383,0.616981
1289,14.965261,-14.776563,0.544935
1290,14.976871,-14.946774,0.533454
1291,14.988481,-15.124951,0.795557
1292,15.000091,-15.527102,0.733624
1293,15.011701,-15.225801,0.626475
1294,15.023311,-15.009852,0.558496
1295,15.034921,-14.551114,0.466140
1296,15.046531,-13.772696,0.705426
1297,15.058141,-13.127004,0.893109
1298,15.069751,-12.791387,0.897658
1299,15.081361,-12.669394,0.555870
1300,15.092971,-12.860696,0.502242
1301,15.104580,-13.429118,0.650072
1302,15.116190,-13.760472,0.644339
1303,15.127800,-14.178973,0.403558
1304,15.139410,-14.874951,0.519096
1305,15.151020,-15.052588,0.513889
1306,15.162630,-15.727002,0.401594
1307,15.174240,-16.177826,0.741200
1308,15.185850,-15.384120,0.643105
1309,15.197460,-14.595199,0.719785
1310,15.209070,-13.513467,1.381232
1311,15.220680,-12.954062,1.257863
1312,15.232290,-13.013741,0.490173
1313,15.243900,-13.191812,0.410829
1314,15.255510,-13.722793,0.807532
1315,15.267120,-13.713653,0.347138
1316,15.278730,-13.817222,0.492866
1317,15.290340,-14.206649,0.488798
1318,15.301950,-14.573718,0.851733
1319,15.313560,-15.401517,0.777258
1320,15.325170,-15.988582,0.447011
1321,15.336780,-16.479034,0.701725
1322,15.348390,-16.913586,0.855471
1323,15.360000,-17.394588,0.671355
1324,15.371610,-17.140240,0.538661
1325,15.383220,-16.152763,0.785958
1326,15.394830,-15.444306,0.783801
1327,15.406440,-14.985881,0.676323
1328,15.418050,-14.990462,0.728203
1329,15.429660,-15.589232,0.621470
1330,15.441270,-15.911443,0.405100
1331,15.452880,-16.434910,0.449346
1332,15.464490,-16.574398,0.494806
1333,15.476100,-16.987385,0.482597
1334,15.487710,-17.541744,0.527847
1335,15.499320,-17.853439,0.552691
1336,15.510930,-18.294014,0.549954
1337,15.522540,-18.585869,0.359421
1338,15.534150,-18.781582,0.546597
1339,15.545760,-19.014748,0.754885
1340,15.557370,-19.294048,0.521295
